"","customer_id","spend_per_txn","spend_per_item","jan","feb","mar","apr","may","jun","jul","sep","oct","nov","dec","total_spend","mens_dept_spend","womens_dept_spend","kids_dept_spend","athletic_dept_spend","accessories_spend","recency","response","total_txns","total_items","unique_sizes","unique_depts","internet_spend","aug","tenure","retained_flag","retained_spend","cmpns","pct_response","ever_responded","opens","clicks","hhincome","hhage","hhwom","hhmen","hhkids","man_dept_buy","womens_dept_buy","kids_dept_buy","athletic_dept_buy","accessories_dept_buy","segment"
"3856",41560285,44.98,22.49,0,0,0,0,0,0,0,0,1,0,0,44.98,0,39.99,0,0,4.99,12,0,1,2,2,2,0,0,12,0,0,2,0,0,0.064,0.009,80496,29.6,1.44,0.98,2.22,0,1,0,0,1,7
"3857",41560797,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,2,2,1,1,0,0,10,0,0,0,0,0,0.07,0.011,49178,26.2,1.1,0.74,0.33,0,0,0,0,0,5
"3858",41560873,155.96,31.19,1,0,0,0,0,0,0,0,0,0,0,155.96,0,149.97,0,0,5.99,9,0,1,5,4,3,0,0,9,0,0,5,0,0,0.053,0.009,83727,30.8,1.31,0.81,2.08,0,1,0,0,1,1
"3859",41560956,2,0.8,0,0,0,0,0,0,0,0,0,0,1,3.99,0,0,0,0,3.99,10,1,2,5,2,2,0,0,10,0,0,4,0.25,1,0.052,0.009,75194,40.3,1.79,1.26,1.42,0,0,0,0,1,2
"3860",41563260,46.24,15.41,0,0,0,0,0,1,0,0,0,0,0,92.48,92.48,0,0,0,0,4,0,2,6,2,1,0,0,4,1,14.99,1,0,0,0.058,0.009,56870,33,0.74,1.44,0.82,1,0,0,0,0,3
"3861",41565645,10,6.66,1,0,0,0,0,0,0,0,0,0,0,19.99,0,0,0,19.99,0,9,0,2,3,1,1,0,0,9,0,0,6,0,0,0.066,0.01,47186,27.8,1.17,0.74,0.35,0,0,0,1,0,5
"3862",41565989,53.99,35.99,1,1,0,0,0,0,0,0,0,0,0,107.97,0,0,0,107.97,0,8,1,2,3,3,1,0,0,9,0,0,8,0.125,1,0.094,0.007,65353,34.4,2.22,0.72,1.59,0,0,0,1,0,2
"3863",41567516,28.99,14.5,1,0,0,0,0,0,1,0,0,0,0,57.98,0,54.99,0,0,2.99,3,2,2,4,2,2,0,0,9,1,93.15,6,0.333333333,1,0.072,0.006,94290,40.1,1.83,1.28,1.49,0,1,0,0,1,5
"3864",41568198,64.99,64.99,0,0,0,0,1,0,0,0,0,0,0,64.99,64.99,0,0,0,0,5,0,1,1,1,1,0,0,5,1,351.89,4,0,0,0.058,0.01,56738,33.9,0.79,1.43,0.91,1,0,0,0,0,3
"3865",41568496,49.99,33.32,0,0,0,0,0,0,1,0,0,1,0,99.97,19.99,59.99,0,0,19.99,3,1,2,3,3,3,0,0,11,0,0,6,0.166666667,1,0.056,0.009,79363,45.8,1.8,1.07,1.4,1,1,0,0,1,3
"3866",41568965,39.99,39.99,0,0,0,0,0,0,0,0,1,0,0,39.99,0,0,0,39.99,0,12,0,1,1,1,1,0,0,12,0,0,3,0,0,0.073,0.01,49698,25.1,1.13,0.74,0.31,0,0,0,1,0,1
"3867",41571293,29.99,29.99,0,0,0,0,0,0,0,0,0,1,0,29.99,0,0,0,29.99,0,11,0,1,1,1,1,0,0,11,0,0,4,0,0,0.072,0.01,47695,27.5,1.15,0.74,0.4,0,0,0,1,0,5
"3868",41574570,49.99,49.99,0,0,0,0,0,0,0,0,0,1,0,49.99,0,49.99,0,0,0,11,0,1,1,1,1,0,0,11,0,0,0,0,0,0.072,0.01,46783,28.1,1.12,0.72,0.29,0,1,0,0,0,1
"3869",41575533,44.98,22.49,1,0,0,0,0,0,0,0,0,0,0,44.98,0,14.99,0,29.99,0,9,0,1,2,2,2,0,0,9,0,0,1,0,0,0.072,0.01,46156,25.3,1.11,0.73,0.29,0,1,0,1,0,2
"3870",41579823,49.99,49.99,0,0,0,0,0,0,0,0,0,0,1,49.99,0,0,0,49.99,0,10,0,1,1,1,1,0,0,10,1,33.98,5,0,0,0.068,0.011,49925,26.3,1.11,0.73,0.35,0,0,0,1,0,5
"3871",41581537,10,10,0,0,0,0,0,0,0,0,0,0,1,10,0,10,0,0,0,10,0,1,1,1,1,0,0,10,0,0,2,0,0,0.075,0.011,48322,28,1.07,0.7,0.29,0,1,0,0,0,7
"3872",41585074,39.99,39.99,1,0,0,0,0,0,0,0,0,0,0,39.99,0,0,0,39.99,0,9,0,1,1,1,1,0,0,9,0,0,1,0,0,0.072,0.01,46656,26.5,1.17,0.75,0.4,0,0,0,1,0,7
"3873",41589784,52.48,17.49,0,0,0,0,0,0,0,0,0,1,0,52.48,0,0,0,0,52.48,11,0,1,3,3,2,0,0,11,0,0,4,0,0,0.059,0.009,81084,30.8,1.28,0.8,1.87,0,0,0,0,1,1
"3874",41597501,49.99,49.99,0,0,0,0,0,0,0,0,0,1,0,49.99,0,49.99,0,0,0,11,0,1,1,1,1,0,0,11,0,0,4,0,0,0.07,0.01,46210,29.5,1.11,0.71,0.33,0,1,0,0,0,4
"3875",41599221,74.98,37.49,0,0,0,0,0,0,0,0,0,1,0,74.98,0,74.98,0,0,0,11,0,1,2,1,1,0,0,11,0,0,2,0,0,0.069,0.01,47591,28.8,1.1,0.73,0.29,0,1,0,0,0,7
"3876",41599542,49.99,49.99,0,0,0,0,0,0,0,0,1,0,0,49.99,0,49.99,0,0,0,12,0,1,1,1,1,0,0,12,0,0,0,0,0,0.069,0.011,46680,28.2,1.12,0.73,0.26,0,1,0,0,0,7
"3877",41604011,64.98,32.49,1,0,0,0,0,0,0,0,0,0,0,64.98,49.99,0,0,0,14.99,9,0,1,2,2,2,0,0,9,0,0,5,0,0,0.068,0.008,78160,40.9,1.94,1.16,1.45,1,0,0,0,1,7
"3878",41612928,36.56,25.6,0,0,0,0,1,1,0,1,0,0,0,255.95,129.98,33.32,0,92.65,0,1,2,7,10,5,4,0,0,13,1,26.24,7,0.285714286,1,0.058,0.007,65640,38.3,2.02,0.7,1.56,1,1,0,1,0,2
"3879",41618763,12.5,8.33,0,0,1,0,0,0,0,0,0,0,0,24.99,0,0,0,24.99,0,7,0,2,3,2,1,0,0,7,0,0,5,0,0,0.073,0.01,45861,28.5,1.08,0.72,0.29,0,0,0,1,0,2
"3880",41620133,81.48,20.37,0,0,0,0,0,0,0,0,0,0,1,81.48,0,0,0,68.24,13.24,10,0,1,4,2,2,0,0,10,1,44.99,1,0,0,0.067,0.009,76807,29.4,1.33,1,1.94,0,0,0,1,1,1
"3881",41624139,34.99,34.99,1,0,0,0,0,0,0,0,0,0,0,34.99,0,0,34.99,0,0,9,0,1,1,1,1,0,0,9,0,0,4,0,0,0.06,0.009,73910,30.6,1.45,0.89,2.24,0,0,1,0,0,1
"3882",41625156,77.48,38.74,0,0,0,0,0,0,0,0,0,1,0,77.48,17.49,0,0,59.99,0,11,0,1,2,1,2,0,0,11,1,29.99,2,0,0,0.058,0.009,59703,32.1,0.99,1.43,0.89,1,0,0,1,0,5
"3883",41625825,52.49,52.49,0,1,0,0,0,0,0,0,0,0,1,104.98,0,104.98,0,0,0,8,1,2,2,2,1,0,0,10,0,0,7,0.142857143,1,0.056,0.007,69212,36,2,0.73,1.53,0,1,0,0,0,7
"3884",41626653,22.49,14.99,0,0,0,0,0,0,0,0,1,0,1,44.98,0,44.98,0,0,0,10,0,2,3,3,1,0,0,12,1,291.93,0,0,0,0.068,0.01,46774,29.4,1.12,0.71,0.26,0,1,0,0,0,1
"3885",41627191,44.99,44.99,0,0,0,0,0,0,0,0,0,1,0,89.98,0,69.99,19.99,0,0,2,0,2,2,2,2,0,1,11,0,0,3,0,0,0.055,0.009,72669,30.4,1.43,0.98,1.99,0,1,1,0,0,5
"3886",41631512,56.49,18.83,0,0,1,0,0,0,0,0,0,0,0,112.97,0,0,0,94.98,17.99,2,1,2,6,3,4,0,1,7,0,0,4,0.25,1,0.068,0.011,86522,37.5,1.78,1.16,1.42,0,0,0,1,1,7
"3887",41633766,39.99,39.99,0,0,0,0,0,0,0,0,0,1,0,39.99,0,39.99,0,0,0,11,0,1,1,1,1,0,0,11,0,0,0,0,0,0.066,0.011,45631,25.9,1.14,0.71,0.32,0,1,0,0,0,1
"3888",41640292,35,35,0,0,0,0,0,0,0,0,1,0,0,69.99,0,30,39.99,0,0,12,0,2,2,2,2,0,0,12,0,0,4,0,0,0.059,0.009,79831,30.8,1.24,0.87,1.85,0,1,1,0,0,5
"3889",41643034,29.99,29.99,0,1,0,0,0,0,0,0,0,0,0,29.99,0,0,0,0,29.99,8,0,1,1,1,1,0,0,8,0,0,0,0,0,0.064,0.009,76338,29.7,1.41,0.88,1.75,0,0,0,0,1,5
"3890",41644352,54.99,18.33,0,0,0,0,0,0,0,0,0,0,1,54.99,15,39.99,0,0,0,10,0,1,3,3,3,0,0,10,0,0,0,0,0,0.058,0.009,58264,30.4,0.81,1.41,0.88,1,1,0,0,0,5
"3891",41645792,88.48,29.49,0,0,0,0,0,0,0,0,0,1,1,176.95,0,59.99,0,109.97,6.99,10,1,2,6,3,3,0,0,11,0,0,4,0.25,1,0.068,0.009,75797,37.5,1.71,0.93,1.4,0,1,0,1,1,7
"3892",41647780,69.98,34.99,0,0,0,0,0,0,0,0,1,0,0,69.98,0,49.99,19.99,0,0,12,0,1,2,2,2,0,0,12,0,0,3,0,0,0.061,0.009,76252,30.7,1.35,0.94,2.24,0,1,1,0,0,4
"3893",41653024,74.99,74.99,0,0,0,0,0,0,0,0,0,0,1,74.99,0,74.99,0,0,0,10,0,1,1,1,1,0,0,10,0,0,3,0,0,0.067,0.011,49462,27.5,1.15,0.72,0.29,0,1,0,0,0,1
"3894",41653063,39.99,39.99,0,0,0,0,0,0,0,0,0,0,1,39.99,0,39.99,0,0,0,10,0,1,1,1,1,0,0,10,0,0,2,0,0,0.071,0.011,47377,25.2,1.09,0.72,0.3,0,1,0,0,0,1
"3895",41654208,49.99,49.99,0,0,0,0,0,0,0,0,0,0,1,49.99,0,0,0,49.99,0,10,0,1,1,1,1,0,0,10,0,0,1,0,0,0.067,0.011,45151,28,1.16,0.71,0.37,0,0,0,1,0,7
"3896",41657340,3.99,3.99,0,1,0,0,0,0,0,0,0,0,0,3.99,0,0,0,0,3.99,8,0,1,1,1,1,0,0,8,0,0,0,0,0,0.066,0.009,70444,30.1,1.43,1,2.07,0,0,0,0,1,2
"3897",41657439,24.99,24.99,0,1,0,0,0,0,0,0,0,0,0,24.99,0,0,0,24.99,0,8,0,1,1,1,1,0,0,8,0,0,0,0,0,0.07,0.011,49065,26.2,1.08,0.71,0.33,0,0,0,1,0,5
"3898",41658473,39.99,39.99,0,0,0,0,0,0,0,0,1,0,0,39.99,0,0,0,39.99,0,12,0,1,1,1,1,0,0,12,0,0,8,0,0,0.075,0.011,45721,25.6,1.12,0.7,0.29,0,0,0,1,0,5
"3899",41660518,24.99,24.99,0,0,0,0,1,0,0,0,0,0,0,24.99,0,24.99,0,0,0,5,0,1,1,1,1,0,0,5,0,0,1,0,0,0.071,0.01,49161,28.4,1.12,0.73,0.26,0,1,0,0,0,3
"3900",41664456,24.99,24.99,0,0,0,0,0,0,0,1,0,0,0,24.99,0,24.99,0,0,0,13,0,1,1,1,1,0,0,13,0,0,7,0,0,0.067,0.011,48998,27.1,1.09,0.75,0.31,0,1,0,0,0,1
"3901",41667154,91.98,45.99,1,0,0,0,0,0,0,0,0,0,0,183.96,0,129.98,0,49.99,3.99,9,0,2,4,3,3,0,0,9,0,0,8,0,0,0.059,0.009,73115,30.8,1.33,0.89,1.84,0,1,0,1,1,5
"3902",41671807,39.99,39.99,0,1,0,0,0,0,0,0,0,0,0,39.99,0,0,0,39.99,0,8,0,1,1,1,1,0,0,8,0,0,0,0,0,0.067,0.01,45592,29.6,1.14,0.72,0.3,0,0,0,1,0,3
"3903",41672397,30,15,0,0,1,0,0,0,0,0,0,0,0,30,0,30,0,0,0,7,0,1,2,2,2,0,0,7,0,0,2,0,0,0.069,0.011,45020,28,1.14,0.73,0.39,0,1,0,0,0,1
"3904",41673238,20,20,0,1,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,8,0,1,1,1,1,0,0,8,0,0,1,0,0,0.072,0.011,48259,28.3,1.09,0.73,0.31,0,1,0,0,0,2
"3905",41673431,7.49,3.75,0,0,0,0,0,0,0,0,0,0,1,7.49,0,0,0,0,7.49,10,0,1,2,1,1,0,0,10,0,0,1,0,0,0.055,0.009,71931,29.7,1.2,0.98,2.18,0,0,0,0,1,5
"3906",41674562,34.99,34.99,0,0,0,0,0,0,0,0,0,0,1,34.99,0,0,0,0,34.99,10,0,1,1,1,1,0,0,10,0,0,1,0,0,0.058,0.009,76229,30.1,1.25,0.79,1.98,0,0,0,0,1,3
"3907",41675783,10,10,0,0,0,0,0,0,0,1,0,0,0,10,0,10,0,0,0,13,0,1,1,1,1,0,0,13,0,0,4,0,0,0.069,0.01,49965,28.9,1.1,0.71,0.36,0,1,0,0,0,5
"3908",41676018,45.49,22.74,0,0,0,1,1,0,0,0,1,0,0,136.46,0,132.47,0,0,3.99,5,0,3,6,3,2,0,0,12,0,0,8,0,0,0.066,0.009,82021,30.5,1.44,0.82,2.04,0,1,0,0,1,5
"3909",41678904,39.99,39.99,0,0,1,0,0,0,0,0,0,0,0,39.99,0,0,0,39.99,0,7,0,1,1,1,1,0,0,7,0,0,4,0,0,0.069,0.01,48092,26,1.14,0.74,0.39,0,0,0,1,0,1
"3910",41680543,52.49,39.37,0,1,0,0,0,0,0,0,0,1,1,157.46,64.99,0,0,92.47,0,8,4,3,4,4,2,0,0,11,1,163.95,10,0.4,1,0.084,0.007,67372,35.4,2.01,0.72,1.64,1,0,0,1,0,1
"3911",41680919,49.99,49.99,0,0,0,0,0,0,0,0,0,1,0,49.99,0,0,0,49.99,0,11,0,1,1,1,1,0,0,11,1,69.99,3,0,0,0.067,0.011,47357,28.4,1.11,0.71,0.29,0,0,0,1,0,1
"3912",41681276,59.99,39.99,1,1,0,0,0,0,0,0,0,0,0,119.97,0,69.98,0,49.99,0,8,1,2,3,2,2,0,0,9,1,140.98,9,0.111111111,1,0.093,0.007,67442,37.5,2.01,0.72,1.61,0,1,0,1,0,1
"3913",41682409,13.33,13.33,0,0,0,0,0,0,0,0,1,0,0,39.99,0,39.99,0,0,0,12,0,3,3,1,1,0,0,12,0,0,4,0,0,0.067,0.011,47298,28.4,1.11,0.75,0.38,0,1,0,0,0,5
"3914",41688165,77.49,51.66,0,0,0,0,0,0,0,1,1,0,0,154.97,0,0,0,154.97,0,1,0,2,3,3,1,0,0,12,1,54.99,3,0,0,0.072,0.01,46732,29.5,1.09,0.72,0.25,0,0,0,1,0,5
"3915",41692280,49.99,49.99,0,0,0,0,0,0,0,1,0,0,0,49.99,49.99,0,0,0,0,13,0,1,1,1,1,0,0,13,1,69.98,7,0,0,0.058,0.009,59287,34.7,0.96,1.44,0.87,1,0,0,0,0,7
"3916",41692682,29.99,29.99,0,0,0,0,0,0,0,0,1,0,0,29.99,0,29.99,0,0,0,12,0,1,1,1,1,0,0,12,0,0,7,0,0,0.066,0.01,46324,28.6,1.14,0.72,0.31,0,1,0,0,0,1
"3917",41693989,57.49,28.75,0,0,0,0,0,0,0,0,0,1,0,57.49,0,57.49,0,0,0,11,0,1,2,1,1,0,0,11,1,113.98,5,0,0,0.073,0.011,45207,30,1.11,0.71,0.33,0,1,0,0,0,5
"3918",41697471,59.99,30,1,0,0,0,0,0,0,0,0,0,0,59.99,0,59.99,0,0,0,9,0,1,2,2,2,0,0,9,0,0,4,0,0,0.072,0.01,45825,26.1,1.13,0.73,0.29,0,1,0,0,0,5
"3919",41699582,60.97,20.32,0,0,0,0,0,0,0,0,0,1,0,60.97,0,0,0,0,60.97,11,0,1,3,2,1,0,0,11,0,0,2,0,0,0.061,0.009,76757,30.9,1.17,0.93,2.2,0,0,0,0,1,1
"3920",41700973,65.97,18.33,0,0,0,0,1,1,0,0,0,1,0,329.87,0,137.45,0,169.95,22.47,4,1,5,18,7,3,0,0,11,1,104.96,7,0.142857143,1,0.043,0.005,113278,52.2,2.07,1.9,2.57,0,1,0,1,1,1
"3921",41705679,19.37,6.46,0,0,0,0,0,0,0,0,1,1,0,77.48,0,0,0,77.48,0,11,1,4,12,4,2,0,0,12,0,0,9,0.111111111,1,0.086,0.007,69501,34.6,2.05,0.75,1.61,0,0,0,1,0,5
"3922",41707174,104.98,52.49,0,0,0,0,0,0,0,0,0,1,0,104.98,29.99,0,0,74.99,0,11,0,1,2,1,2,0,0,11,0,0,5,0,0,0.058,0.009,59423,30.3,0.86,1.42,0.81,1,0,0,1,0,5
"3923",41712395,152.46,30.49,0,0,0,0,0,0,0,0,1,0,0,152.46,0,69.99,0,0,82.47,12,0,1,5,3,3,0,0,12,0,0,3,0,0,0.054,0.009,80968,30.3,1.25,0.85,2.25,0,1,0,0,1,1
"3924",41716584,74.98,37.49,0,0,0,1,0,0,0,0,1,0,0,149.96,0,89.98,0,49.99,9.99,0,0,2,4,2,3,0,0,6,0,0,1,0,0,0.058,0.009,70715,29.5,1.41,0.89,2.12,0,1,0,1,1,6
"3925",41730048,40,40,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,40,0,12,0,1,1,1,1,0,0,12,0,0,2,0,0,0.065,0.011,45700,27.5,1.1,0.75,0.31,0,0,0,1,0,1
"3926",41730364,11.66,11.66,0,1,0,0,0,0,0,0,0,0,0,34.99,0,0,0,34.99,0,8,0,3,3,1,1,0,0,8,0,0,3,0,0,0.068,0.011,48338,28.1,1.14,0.71,0.27,0,0,0,1,0,7
"3927",41733990,82.48,27.49,0,0,0,0,0,1,0,0,0,0,0,82.48,0,0,0,82.48,0,4,0,1,3,2,2,0,0,4,0,0,1,0,0,0.073,0.01,45910,27.4,1.1,0.71,0.28,0,0,0,1,0,5
"3928",41737028,50,50,0,0,0,0,0,0,0,1,0,0,0,50,50,0,0,0,0,13,0,1,1,1,1,0,0,13,0,0,0,0,0,0.058,0.009,56400,33.6,0.91,1.42,0.89,1,0,0,0,0,1
"3929",41737529,46.24,30.82,0,0,0,0,0,0,0,0,0,0,1,92.47,0,39.99,0,52.48,0,10,0,2,3,2,2,0,0,10,0,0,6,0,0,0.072,0.011,49035,28.4,1.15,0.73,0.33,0,1,0,1,0,2
"3930",41737685,72.48,36.24,0,0,0,0,0,0,0,0,0,0,1,72.48,0,0,0,72.48,0,10,0,1,2,2,1,0,0,10,0,0,2,0,0,0.072,0.011,46276,27,1.09,0.71,0.39,0,0,0,1,0,5
"3931",41738385,64.99,64.99,1,0,0,0,0,0,0,0,0,0,0,64.99,0,0,0,64.99,0,9,0,1,1,1,1,0,0,9,0,0,2,0,0,0.075,0.011,49753,28.7,1.15,0.73,0.28,0,0,0,1,0,5
"3932",41740527,81.99,81.99,1,0,0,0,0,0,0,0,0,0,0,81.99,0,0,0,81.99,0,9,0,1,1,1,1,0,0,9,0,0,1,0,0,0.069,0.011,46667,26.9,1.12,0.72,0.38,0,0,0,1,0,7
"3933",41742923,17.25,17.25,0,0,0,0,0,0,0,1,1,0,0,69,0,59,0,10,0,1,2,4,4,2,2,0,0,13,0,0,6,0.333333333,1,0.058,0.011,79107,44.1,1.88,0.98,1.41,0,1,0,1,0,1
"3934",41745139,111.98,37.33,0,0,0,0,1,0,0,0,0,0,0,111.98,0,111.98,0,0,0,5,0,1,3,2,2,0,0,5,1,111.98,1,0,0,0.071,0.011,46173,25.8,1.12,0.73,0.31,0,1,0,0,0,4
"3935",41749826,41.24,13.75,0,0,0,0,0,0,0,0,0,0,1,82.48,59.99,0,0,0,22.49,10,0,2,6,3,2,0,0,10,0,0,0,0,0,0.069,0.009,80794,36.7,1.8,1.33,1.47,1,0,0,0,1,1
"3936",41755321,83.26,30.68,0,1,0,1,1,0,0,0,0,0,1,582.83,0,525.46,52.97,0,4.4,5,7,7,19,5,4,0,1,20,0,0,20,0.35,1,0.041,0.005,109887,57.3,1.88,1.93,2.46,0,1,1,0,1,2
"3937",41756073,21.66,13,0,0,0,0,1,1,0,0,0,0,0,64.99,0,64.99,0,0,0,16,2,3,5,3,2,69.98,0,17,0,0,8,0.25,1,0.08,0.012,87042,34.1,1.83,0.74,2.45,0,1,0,0,0,5
"3938",41787779,32.49,32.49,0,0,0,0,0,1,0,0,0,0,0,64.98,0,44.99,19.99,0,0,16,0,2,2,1,2,0,0,16,1,85.47,8,0,0,0.066,0.009,70379,29.1,1.2,0.8,1.99,0,1,1,0,0,5
"3939",42287421,51.49,22.07,0,0,0,0,0,1,1,0,0,0,1,154.46,68.39,9.99,0,71.58,0,10,3,3,7,4,4,34.49,0,16,1,79.98,8,0.375,1,0.08,0.014,89552,31.5,1.61,0.86,2.44,1,1,0,1,0,1
"3940",42289671,56.65,33.99,1,0,0,0,0,0,0,0,0,0,1,169.96,0,59.99,0,73.99,35.98,9,3,3,5,4,3,0,1,14,1,157.96,14,0.214285714,1,0.075,0.01,86317,42.3,1.88,1.08,1.48,0,1,0,1,1,1
"3941",42299382,92.48,46.24,0,0,0,1,0,0,0,0,0,0,0,92.48,0,0,0,92.48,0,6,0,1,2,2,1,0,0,6,0,0,3,0,0,0.068,0.011,48478,28.4,1.07,0.73,0.36,0,0,0,1,0,4
"3942",42457428,47.82,23.91,0,0,0,0,0,1,0,0,1,0,0,143.45,49.99,0,27.99,65.47,0,2,0,3,6,5,4,0,1,12,1,192.73,5,0,0,0.103,0.007,67449,36.9,2.16,0.71,1.62,1,0,1,1,0,2
"3943",42507755,75.99,38,0,0,0,0,0,0,0,0,0,0,0,75.99,0,0,0,75.99,0,14,0,1,2,2,2,75.99,1,14,0,0,2,0,0,0.08,0.018,83427,40.2,1.69,0.82,2.48,0,0,0,1,0,5
"3944",42686507,54.99,54.99,0,0,0,0,1,0,0,0,0,0,0,54.99,0,0,0,54.99,0,5,0,1,1,1,1,0,0,5,0,0,2,0,0,0.065,0.01,47095,29.9,1.13,0.72,0.29,0,0,0,1,0,1
"3945",42687191,119.97,29.99,0,0,0,0,1,0,0,0,0,0,0,119.97,34.99,39.99,0,44.99,0,5,0,1,4,3,4,0,0,5,0,0,2,0,0,0.058,0.009,58903,34.7,0.84,1.43,0.92,1,1,0,1,0,7
"3946",42692236,39.98,19.99,0,1,0,0,0,0,0,0,0,0,0,39.98,0,0,24.99,0,14.99,8,0,1,2,2,2,0,0,8,0,0,0,0,0,0.063,0.009,81268,30.4,1.24,0.92,2.03,0,0,1,0,1,7
"3947",42694038,44.99,44.99,0,0,1,0,0,0,0,0,0,0,0,44.99,0,0,0,44.99,0,7,0,1,1,1,1,0,0,7,0,0,0,0,0,0.072,0.01,46322,28.7,1.14,0.75,0.31,0,0,0,1,0,5
"3948",42697819,89.98,44.99,0,0,1,0,0,0,0,0,0,0,0,89.98,89.98,0,0,0,0,7,0,1,2,1,1,0,0,7,1,89.98,1,0,0,0.058,0.009,55063,30.6,0.77,1.41,0.96,1,0,0,0,0,5
"3949",42701442,69.98,34.99,0,0,1,0,0,0,0,0,0,0,0,69.98,0,0,0,69.98,0,7,0,1,2,2,1,0,0,7,1,44.99,1,0,0,0.066,0.01,49675,29,1.11,0.73,0.32,0,0,0,1,0,2
"3950",42701977,54.49,54.49,0,0,1,1,0,0,0,0,0,0,0,108.98,43.99,0,0,64.99,0,6,1,2,2,2,2,0,0,7,1,71.76,3,0.333333333,1,0.091,0.007,68901,37.5,2.13,0.73,1.63,1,0,0,1,0,6
"3951",42704308,87.48,43.74,0,0,0,1,0,0,0,0,0,0,0,87.48,0,87.48,0,0,0,6,0,1,2,1,1,0,0,6,0,0,0,0,0,0.07,0.011,47845,27.8,1.1,0.73,0.3,0,1,0,0,0,4
"3952",42704467,31.99,31.99,0,0,1,0,0,0,0,0,0,0,0,31.99,0,0,0,31.99,0,7,0,1,1,1,1,0,0,7,0,0,1,0,0,0.074,0.011,47727,27.3,1.15,0.75,0.26,0,0,0,1,0,4
"3953",42706536,39.99,39.99,0,0,0,0,1,0,0,0,0,0,0,39.99,39.99,0,0,0,0,5,0,1,1,1,1,0,0,5,0,0,1,0,0,0.058,0.009,58908,31.1,0.81,1.43,0.96,1,0,0,0,0,4
"3954",42707228,5,5,0,0,1,0,0,0,0,0,0,0,0,5,0,5,0,0,0,7,0,1,1,1,1,0,0,7,1,39.99,4,0,0,0.073,0.01,48732,28.4,1.08,0.72,0.39,0,1,0,0,0,7
"3955",42707861,24.99,24.99,0,0,0,0,0,0,1,0,0,0,0,24.99,0,0,24.99,0,0,3,0,1,1,1,1,0,0,3,1,189.96,1,0,0,0.067,0.009,70806,30.2,1.35,0.83,1.79,0,0,1,0,0,1
"3956",42709611,81.98,18.22,0,0,1,0,0,0,0,0,0,0,0,163.95,59.99,19.99,0,69.99,13.98,7,0,2,9,4,4,0,0,7,1,29.99,0,0,0,0.059,0.008,89934,38.6,1.73,1.04,1.5,1,1,0,1,1,4
"3957",42711448,68.74,22.91,0,0,1,0,0,0,1,0,0,0,0,137.48,0,35,0,92.49,9.99,3,2,2,6,4,3,0,0,7,1,40,7,0.285714286,1,0.05,0.007,86897,40,1.93,0.9,1.41,0,1,0,1,1,1
"3958",42712517,62.49,31.25,0,0,0,1,0,0,0,0,0,0,0,62.49,0,62.49,0,0,0,6,0,1,2,1,1,0,0,6,0,0,1,0,0,0.069,0.011,46595,28.8,1.16,0.72,0.35,0,1,0,0,0,1
"3959",42721461,79.98,39.99,0,0,0,0,0,1,0,0,0,0,0,79.98,0,54.99,0,24.99,0,4,0,1,2,1,2,0,0,4,1,0,0,0,0,0.07,0.01,48986,28.9,1.08,0.75,0.38,0,1,0,1,0,2
"3960",42731499,59.99,35.99,0,0,0,0,1,0,0,0,0,0,0,179.96,139.98,0,0,39.98,0,5,1,3,5,3,3,0,0,5,1,177.46,8,0.125,1,0.075,0.007,65664,36,2.06,0.71,1.54,1,0,0,1,0,3
"3961",42732743,28.98,14.49,0,0,0,0,1,0,0,0,0,0,0,28.98,0,0,0,24.99,3.99,5,0,1,2,2,2,0,0,5,0,0,2,0,0,0.054,0.009,76449,29.3,1.42,0.84,2.09,0,0,0,1,1,1
"3962",42734645,58.52,22.76,0,1,1,0,0,0,0,0,1,0,0,409.65,49.99,79.47,63.37,154.44,62.38,0,3,7,18,12,5,0,1,8,1,54.98,3,1,1,0.046,0.005,110791,57.8,2.23,1.68,2.65,1,1,1,1,1,2
"3963",42736787,29.99,29.99,0,0,1,0,0,0,0,0,0,0,0,29.99,0,29.99,0,0,0,7,0,1,1,1,1,0,0,7,0,0,1,0,0,0.071,0.01,47299,29.3,1.11,0.7,0.34,0,1,0,0,0,1
"3964",42751393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,2,1,1,0,0,7,0,0,1,0,0,0.07,0.011,48087,30,1.11,0.73,0.29,0,0,0,0,0,2
"3965",42752621,99.98,49.99,0,0,1,0,0,0,0,0,0,0,0,99.98,29.99,0,0,69.99,0,7,0,1,2,1,2,0,0,7,0,0,2,0,0,0.058,0.009,58154,31.7,0.96,1.44,0.88,1,0,0,1,0,5
"3966",42756348,71.99,47.99,0,1,0,1,0,0,0,0,0,0,0,143.97,69.99,0,37.99,35.99,0,6,1,2,3,3,3,0,0,8,1,44.99,5,0.2,1,0.094,0.007,65866,38.3,2.23,0.73,1.52,1,0,1,1,0,1
"3967",42756748,36.66,18.33,0,0,0,1,0,0,0,0,0,0,1,109.97,9.99,20,0,79.98,0,6,0,3,6,3,3,0,0,10,0,0,5,0,0,0.071,0.007,67689,36.7,1.88,0.73,1.57,1,1,0,1,0,2
